episode,mean_return,std_return
3.310000000000000000e+02,9.000000000000000000e+00,9.705153270299238955e+01
3.320000000000000000e+02,9.000000000000000000e+00,9.705153270299238955e+01
3.330000000000000000e+02,1.900000000000000000e+01,9.240670971309388904e+01
3.340000000000000000e+02,1.100000000000000000e+01,9.684523736353791890e+01
3.350000000000000000e+02,1.100000000000000000e+01,9.580709785814410395e+01
3.360000000000000000e+02,1.600000000000000000e+01,9.457272334029511285e+01
3.370000000000000000e+02,1.200000000000000000e+01,9.620810776644555062e+01
3.380000000000000000e+02,1.500000000000000000e+01,9.526279441628824429e+01
3.390000000000000000e+02,2.000000000000000000e+01,9.273618495495703939e+01
3.400000000000000000e+02,1.500000000000000000e+01,9.420721840708385741e+01
3.410000000000000000e+02,1.400000000000000000e+01,9.593747964169165243e+01
3.420000000000000000e+02,1.100000000000000000e+01,9.580709785814410395e+01
3.430000000000000000e+02,1.100000000000000000e+01,9.684523736353791890e+01
3.440000000000000000e+02,1.800000000000000000e+01,9.421252570651101621e+01
3.450000000000000000e+02,1.100000000000000000e+01,9.684523736353791890e+01
3.460000000000000000e+02,1.800000000000000000e+01,9.206519429187123649e+01
3.470000000000000000e+02,1.300000000000000000e+01,9.659710140578754078e+01
3.480000000000000000e+02,2.300000000000000000e+01,9.039358384310249050e+01
3.490000000000000000e+02,1.700000000000000000e+01,9.492628719169417195e+01
3.500000000000000000e+02,1.100000000000000000e+01,9.684523736353791890e+01
3.510000000000000000e+02,1.800000000000000000e+01,9.421252570651101621e+01
3.520000000000000000e+02,1.600000000000000000e+01,9.562426470305535986e+01
3.530000000000000000e+02,1.600000000000000000e+01,9.350935782048767919e+01
3.540000000000000000e+02,1.500000000000000000e+01,9.526279441628824429e+01
3.550000000000000000e+02,1.700000000000000000e+01,9.492628719169417195e+01
3.560000000000000000e+02,1.600000000000000000e+01,9.562426470305535986e+01
3.570000000000000000e+02,2.300000000000000000e+01,9.149316914393118338e+01
3.580000000000000000e+02,1.900000000000000000e+01,9.454628496138809624e+01
3.590000000000000000e+02,1.800000000000000000e+01,9.526804291051642792e+01
3.600000000000000000e+02,2.300000000000000000e+01,9.257969539807311321e+01
3.610000000000000000e+02,2.200000000000000000e+01,9.228217596047461768e+01
3.620000000000000000e+02,1.800000000000000000e+01,9.421252570651101621e+01
3.630000000000000000e+02,2.100000000000000000e+01,9.305374790947433894e+01
3.640000000000000000e+02,2.500000000000000000e+01,9.096702699330126052e+01
3.650000000000000000e+02,1.500000000000000000e+01,9.630680142129111232e+01
3.660000000000000000e+02,2.200000000000000000e+01,9.335952013587045428e+01
3.670000000000000000e+02,2.700000000000000000e+01,9.039358384310249050e+01
3.680000000000000000e+02,2.000000000000000000e+01,9.273618495495703939e+01
3.690000000000000000e+02,2.000000000000000000e+01,9.380831519646859817e+01
3.700000000000000000e+02,2.500000000000000000e+01,9.205976319760983984e+01
3.710000000000000000e+02,2.300000000000000000e+01,9.149316914393118338e+01
3.720000000000000000e+02,1.700000000000000000e+01,9.492628719169417195e+01
3.730000000000000000e+02,2.100000000000000000e+01,9.517877914745491807e+01
3.740000000000000000e+02,3.000000000000000000e+01,8.888194417315588680e+01
3.750000000000000000e+02,1.700000000000000000e+01,9.492628719169417195e+01
3.760000000000000000e+02,2.600000000000000000e+01,9.013323471394998876e+01
3.770000000000000000e+02,2.300000000000000000e+01,9.257969539807311321e+01
3.780000000000000000e+02,1.900000000000000000e+01,9.559811713627000529e+01
3.790000000000000000e+02,2.000000000000000000e+01,9.380831519646859817e+01
3.800000000000000000e+02,1.900000000000000000e+01,9.454628496138809624e+01
3.810000000000000000e+02,2.200000000000000000e+01,9.442457307290301571e+01
3.820000000000000000e+02,3.000000000000000000e+01,9.000000000000000000e+01
3.830000000000000000e+02,2.500000000000000000e+01,9.205976319760983984e+01
3.840000000000000000e+02,2.600000000000000000e+01,9.232551110067032596e+01
3.850000000000000000e+02,2.900000000000000000e+01,8.977193325310534533e+01
3.860000000000000000e+02,3.200000000000000000e+01,8.930845424706443225e+01
3.870000000000000000e+02,2.800000000000000000e+01,9.064215354899728538e+01
3.880000000000000000e+02,3.300000000000000000e+01,8.950418984606251627e+01
3.890000000000000000e+02,2.800000000000000000e+01,9.282241108697834875e+01
3.900000000000000000e+02,3.300000000000000000e+01,8.724104538575865320e+01
3.910000000000000000e+02,3.700000000000000000e+01,8.678133439859057319e+01
3.920000000000000000e+02,3.800000000000000000e+01,8.340263784797217284e+01
3.930000000000000000e+02,3.700000000000000000e+01,8.678133439859057319e+01
3.940000000000000000e+02,3.200000000000000000e+01,9.152048950918040759e+01
3.950000000000000000e+02,3.400000000000000000e+01,8.627861844049196804e+01
3.960000000000000000e+02,3.300000000000000000e+01,8.724104538575865320e+01
3.970000000000000000e+02,3.400000000000000000e+01,8.968834929911464826e+01
3.980000000000000000e+02,3.800000000000000000e+01,8.692525524840291951e+01
3.990000000000000000e+02,3.000000000000000000e+01,9.000000000000000000e+01
4.000000000000000000e+02,3.700000000000000000e+01,8.562125904236634710e+01
4.010000000000000000e+02,3.500000000000000000e+01,8.874119674649423928e+01
4.020000000000000000e+02,3.200000000000000000e+01,8.930845424706443225e+01
4.030000000000000000e+02,3.400000000000000000e+01,8.856635930193812101e+01
4.040000000000000000e+02,3.800000000000000000e+01,8.692525524840291951e+01
4.050000000000000000e+02,4.100000000000000000e+01,8.496469855181032926e+01
4.060000000000000000e+02,3.400000000000000000e+01,8.742997197757757988e+01
4.070000000000000000e+02,4.200000000000000000e+01,8.268010643437754936e+01
4.080000000000000000e+02,4.300000000000000000e+01,8.277076778670111423e+01
4.090000000000000000e+02,3.600000000000000000e+01,8.777243302996676277e+01
4.100000000000000000e+02,3.700000000000000000e+01,8.562125904236634710e+01
4.110000000000000000e+02,3.500000000000000000e+01,8.874119674649423928e+01
4.120000000000000000e+02,4.300000000000000000e+01,8.397023282092291652e+01
4.130000000000000000e+02,4.100000000000000000e+01,8.377947242612596312e+01
4.140000000000000000e+02,4.500000000000000000e+01,8.291561975888500058e+01
4.150000000000000000e+02,4.000000000000000000e+01,8.717797887081347596e+01
4.160000000000000000e+02,4.400000000000000000e+01,8.404760555780278253e+01
4.170000000000000000e+02,4.200000000000000000e+01,8.388086790204307874e+01
4.180000000000000000e+02,4.100000000000000000e+01,8.613361713059541103e+01
4.190000000000000000e+02,4.200000000000000000e+01,8.388086790204307874e+01
4.200000000000000000e+02,4.300000000000000000e+01,8.277076778670111423e+01
4.210000000000000000e+02,4.300000000000000000e+01,8.397023282092291652e+01
4.220000000000000000e+02,4.300000000000000000e+01,8.515280382935138448e+01
4.230000000000000000e+02,4.300000000000000000e+01,8.397023282092291652e+01
4.240000000000000000e+02,4.400000000000000000e+01,8.522910301065006422e+01
4.250000000000000000e+02,4.500000000000000000e+01,8.170067319184096277e+01
4.260000000000000000e+02,4.400000000000000000e+01,8.404760555780278253e+01
4.270000000000000000e+02,4.900000000000000000e+01,7.936623967405787994e+01
4.280000000000000000e+02,4.100000000000000000e+01,8.728688332160794516e+01
4.290000000000000000e+02,4.600000000000000000e+01,8.296987405076616540e+01
4.300000000000000000e+02,4.700000000000000000e+01,8.179853299418027746e+01
4.310000000000000000e+02,4.400000000000000000e+01,8.522910301065006422e+01
4.320000000000000000e+02,4.500000000000000000e+01,8.291561975888500058e+01
4.330000000000000000e+02,4.900000000000000000e+01,7.936623967405787994e+01
4.340000000000000000e+02,4.600000000000000000e+01,8.175573374387877834e+01
4.350000000000000000e+02,5.000000000000000000e+01,8.062257748298549132e+01
4.360000000000000000e+02,4.600000000000000000e+01,8.175573374387877834e+01
4.370000000000000000e+02,5.100000000000000000e+01,8.061637550770934979e+01
4.380000000000000000e+02,5.200000000000000000e+01,7.934733769950949522e+01
4.390000000000000000e+02,5.700000000000000000e+01,7.517313349861105110e+01
4.400000000000000000e+02,4.700000000000000000e+01,8.301204731844649132e+01
4.410000000000000000e+02,5.000000000000000000e+01,8.062257748298549132e+01
4.420000000000000000e+02,5.400000000000000000e+01,7.800000000000000000e+01
4.430000000000000000e+02,5.400000000000000000e+01,7.927168473042566177e+01
4.440000000000000000e+02,5.600000000000000000e+01,7.525955088890711409e+01
4.450000000000000000e+02,5.900000000000000000e+01,7.224264668462804195e+01
4.460000000000000000e+02,5.900000000000000000e+01,7.224264668462804195e+01
4.470000000000000000e+02,5.600000000000000000e+01,7.525955088890711409e+01
4.480000000000000000e+02,5.500000000000000000e+01,7.794228634059948035e+01
4.490000000000000000e+02,5.400000000000000000e+01,7.800000000000000000e+01
4.500000000000000000e+02,5.700000000000000000e+01,7.517313349861105110e+01
4.510000000000000000e+02,5.500000000000000000e+01,7.664854858377945845e+01
4.520000000000000000e+02,5.300000000000000000e+01,7.543871685016918605e+01
4.530000000000000000e+02,5.500000000000000000e+01,7.664854858377945845e+01
4.540000000000000000e+02,5.900000000000000000e+01,7.224264668462804195e+01
4.550000000000000000e+02,5.500000000000000000e+01,7.664854858377945845e+01
4.560000000000000000e+02,5.800000000000000000e+01,7.507329751649383809e+01
4.570000000000000000e+02,5.000000000000000000e+01,8.185352771872449296e+01
4.580000000000000000e+02,5.900000000000000000e+01,7.361385739111896953e+01
4.590000000000000000e+02,5.800000000000000000e+01,7.372923436466705027e+01
4.600000000000000000e+02,6.100000000000000000e+01,6.913031173081746772e+01
4.610000000000000000e+02,5.700000000000000000e+01,7.517313349861105110e+01
4.620000000000000000e+02,5.800000000000000000e+01,7.372923436466705027e+01
4.630000000000000000e+02,6.000000000000000000e+01,7.211102550927978427e+01
4.640000000000000000e+02,6.200000000000000000e+01,6.749814812274482279e+01
4.650000000000000000e+02,6.500000000000000000e+01,6.538348415311010342e+01
4.660000000000000000e+02,5.800000000000000000e+01,7.507329751649383809e+01
4.670000000000000000e+02,6.100000000000000000e+01,7.196526940128828187e+01
4.680000000000000000e+02,5.800000000000000000e+01,7.639371701913711377e+01
4.690000000000000000e+02,6.200000000000000000e+01,7.039886362719217061e+01
4.700000000000000000e+02,6.500000000000000000e+01,6.538348415311010342e+01
4.710000000000000000e+02,6.000000000000000000e+01,7.483314773547883192e+01
4.720000000000000000e+02,6.100000000000000000e+01,7.196526940128828187e+01
4.730000000000000000e+02,6.200000000000000000e+01,7.180529228406496145e+01
4.740000000000000000e+02,6.100000000000000000e+01,7.056202944927250087e+01
4.750000000000000000e+02,5.800000000000000000e+01,7.236021006050216897e+01
4.760000000000000000e+02,6.100000000000000000e+01,7.196526940128828187e+01
4.770000000000000000e+02,6.200000000000000000e+01,7.180529228406496145e+01
4.780000000000000000e+02,6.500000000000000000e+01,6.837397165588672010e+01
4.790000000000000000e+02,6.100000000000000000e+01,7.469270379361026357e+01
4.800000000000000000e+02,6.200000000000000000e+01,7.180529228406496145e+01
4.810000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
4.820000000000000000e+02,6.100000000000000000e+01,7.334166619323561065e+01
4.830000000000000000e+02,6.100000000000000000e+01,7.334166619323561065e+01
4.840000000000000000e+02,6.400000000000000000e+01,7.002856560004639164e+01
4.850000000000000000e+02,5.800000000000000000e+01,7.639371701913711377e+01
4.860000000000000000e+02,6.600000000000000000e+01,6.666333324999582999e+01
4.870000000000000000e+02,6.200000000000000000e+01,7.180529228406496145e+01
4.880000000000000000e+02,6.000000000000000000e+01,7.483314773547883192e+01
4.890000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
4.900000000000000000e+02,6.300000000000000000e+01,7.163099887618488992e+01
4.910000000000000000e+02,6.100000000000000000e+01,7.196526940128828187e+01
4.920000000000000000e+02,6.500000000000000000e+01,6.982120021884470873e+01
4.930000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
4.940000000000000000e+02,6.400000000000000000e+01,6.858571279792899134e+01
4.950000000000000000e+02,6.600000000000000000e+01,6.514598989960931874e+01
4.960000000000000000e+02,7.100000000000000000e+01,5.881326381013045079e+01
4.970000000000000000e+02,6.300000000000000000e+01,7.022107945624304648e+01
4.980000000000000000e+02,6.200000000000000000e+01,7.180529228406496145e+01
4.990000000000000000e+02,6.300000000000000000e+01,7.022107945624304648e+01
5.000000000000000000e+02,6.300000000000000000e+01,7.022107945624304648e+01
5.010000000000000000e+02,6.700000000000000000e+01,6.489221833163048814e+01
5.020000000000000000e+02,6.300000000000000000e+01,7.301369734508723752e+01
5.030000000000000000e+02,6.500000000000000000e+01,6.982120021884470873e+01
5.040000000000000000e+02,6.900000000000000000e+01,6.276145313805282200e+01
5.050000000000000000e+02,6.500000000000000000e+01,6.689544080129826398e+01
5.060000000000000000e+02,6.700000000000000000e+01,6.641535966928131529e+01
5.070000000000000000e+02,6.600000000000000000e+01,6.666333324999582999e+01
5.080000000000000000e+02,6.500000000000000000e+01,6.837397165588672010e+01
5.090000000000000000e+02,5.900000000000000000e+01,7.495998932764064193e+01
5.100000000000000000e+02,6.100000000000000000e+01,7.334166619323561065e+01
5.110000000000000000e+02,6.700000000000000000e+01,6.641535966928131529e+01
5.120000000000000000e+02,6.300000000000000000e+01,7.022107945624304648e+01
5.130000000000000000e+02,6.300000000000000000e+01,7.022107945624304648e+01
5.140000000000000000e+02,6.100000000000000000e+01,7.469270379361026357e+01
5.150000000000000000e+02,6.500000000000000000e+01,6.982120021884470873e+01
5.160000000000000000e+02,7.100000000000000000e+01,5.881326381013045079e+01
5.170000000000000000e+02,6.500000000000000000e+01,6.837397165588672010e+01
5.180000000000000000e+02,6.300000000000000000e+01,7.022107945624304648e+01
5.190000000000000000e+02,6.400000000000000000e+01,6.858571279792899134e+01
5.200000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
5.210000000000000000e+02,6.900000000000000000e+01,6.114736298484179144e+01
5.220000000000000000e+02,6.900000000000000000e+01,6.276145313805282200e+01
5.230000000000000000e+02,6.900000000000000000e+01,6.114736298484179144e+01
5.240000000000000000e+02,6.700000000000000000e+01,6.641535966928131529e+01
5.250000000000000000e+02,6.200000000000000000e+01,7.318469785412794693e+01
5.260000000000000000e+02,6.100000000000000000e+01,7.334166619323561065e+01
5.270000000000000000e+02,6.900000000000000000e+01,6.114736298484179144e+01
5.280000000000000000e+02,7.100000000000000000e+01,5.881326381013045079e+01
5.290000000000000000e+02,6.700000000000000000e+01,6.489221833163048814e+01
5.300000000000000000e+02,6.700000000000000000e+01,6.489221833163048814e+01
5.310000000000000000e+02,6.800000000000000000e+01,6.144916598294886256e+01
5.320000000000000000e+02,6.500000000000000000e+01,6.982120021884470873e+01
5.330000000000000000e+02,6.500000000000000000e+01,6.689544080129826398e+01
5.340000000000000000e+02,6.700000000000000000e+01,6.489221833163048814e+01
5.350000000000000000e+02,6.700000000000000000e+01,6.489221833163048814e+01
5.360000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
5.370000000000000000e+02,6.700000000000000000e+01,6.641535966928131529e+01
5.380000000000000000e+02,6.100000000000000000e+01,7.334166619323561065e+01
5.390000000000000000e+02,6.300000000000000000e+01,7.022107945624304648e+01
5.400000000000000000e+02,6.600000000000000000e+01,6.666333324999582999e+01
5.410000000000000000e+02,6.800000000000000000e+01,6.305553108173778298e+01
5.420000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
5.430000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
5.440000000000000000e+02,6.500000000000000000e+01,6.982120021884470873e+01
5.450000000000000000e+02,6.500000000000000000e+01,6.837397165588672010e+01
5.460000000000000000e+02,6.500000000000000000e+01,6.837397165588672010e+01
5.470000000000000000e+02,6.100000000000000000e+01,7.196526940128828187e+01
5.480000000000000000e+02,6.100000000000000000e+01,7.334166619323561065e+01
5.490000000000000000e+02,6.400000000000000000e+01,7.002856560004639164e+01
5.500000000000000000e+02,6.700000000000000000e+01,6.333245613427605036e+01
5.510000000000000000e+02,6.800000000000000000e+01,6.144916598294886256e+01
5.520000000000000000e+02,6.900000000000000000e+01,6.276145313805282200e+01
5.530000000000000000e+02,6.500000000000000000e+01,6.689544080129826398e+01
5.540000000000000000e+02,6.900000000000000000e+01,6.114736298484179144e+01
5.550000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
5.560000000000000000e+02,7.100000000000000000e+01,5.881326381013045079e+01
5.570000000000000000e+02,6.300000000000000000e+01,7.022107945624304648e+01
5.580000000000000000e+02,6.200000000000000000e+01,7.180529228406496145e+01
5.590000000000000000e+02,6.500000000000000000e+01,6.689544080129826398e+01
5.600000000000000000e+02,6.900000000000000000e+01,6.114736298484179144e+01
5.610000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
5.620000000000000000e+02,6.600000000000000000e+01,6.666333324999582999e+01
5.630000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
5.640000000000000000e+02,7.200000000000000000e+01,5.670978751503130155e+01
5.650000000000000000e+02,6.700000000000000000e+01,6.489221833163048814e+01
5.660000000000000000e+02,6.700000000000000000e+01,6.641535966928131529e+01
5.670000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
5.680000000000000000e+02,6.600000000000000000e+01,6.666333324999582999e+01
5.690000000000000000e+02,6.200000000000000000e+01,7.318469785412794693e+01
5.700000000000000000e+02,6.800000000000000000e+01,6.305553108173778298e+01
5.710000000000000000e+02,6.900000000000000000e+01,5.948949487094338906e+01
5.720000000000000000e+02,7.500000000000000000e+01,5.172040216394299961e+01
5.730000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
5.740000000000000000e+02,6.900000000000000000e+01,6.433506042586732576e+01
5.750000000000000000e+02,6.500000000000000000e+01,6.837397165588672010e+01
5.760000000000000000e+02,6.700000000000000000e+01,6.790434448545984480e+01
5.770000000000000000e+02,7.600000000000000000e+01,4.923413450036468220e+01
5.780000000000000000e+02,7.100000000000000000e+01,6.048966853934645371e+01
5.790000000000000000e+02,7.000000000000000000e+01,6.244997998398397954e+01
5.800000000000000000e+02,7.100000000000000000e+01,5.881326381013045079e+01
5.810000000000000000e+02,6.600000000000000000e+01,6.814690014960328313e+01
5.820000000000000000e+02,6.700000000000000000e+01,6.489221833163048814e+01
5.830000000000000000e+02,7.100000000000000000e+01,5.530822723609933433e+01
5.840000000000000000e+02,7.000000000000000000e+01,6.244997998398397954e+01
5.850000000000000000e+02,6.500000000000000000e+01,6.837397165588672010e+01
5.860000000000000000e+02,6.700000000000000000e+01,6.489221833163048814e+01
5.870000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
5.880000000000000000e+02,6.800000000000000000e+01,6.615134163416490765e+01
5.890000000000000000e+02,7.100000000000000000e+01,6.048966853934645371e+01
5.900000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
5.910000000000000000e+02,7.100000000000000000e+01,6.048966853934645371e+01
5.920000000000000000e+02,7.000000000000000000e+01,6.244997998398397954e+01
5.930000000000000000e+02,7.200000000000000000e+01,5.670978751503130155e+01
5.940000000000000000e+02,7.100000000000000000e+01,6.048966853934645371e+01
5.950000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
5.960000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
5.970000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
5.980000000000000000e+02,7.100000000000000000e+01,5.881326381013045079e+01
5.990000000000000000e+02,7.000000000000000000e+01,6.244997998398397954e+01
6.000000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
6.010000000000000000e+02,6.800000000000000000e+01,6.462197768561404132e+01
6.020000000000000000e+02,6.600000000000000000e+01,6.814690014960328313e+01
6.030000000000000000e+02,6.800000000000000000e+01,6.615134163416490765e+01
6.040000000000000000e+02,7.300000000000000000e+01,5.631163290120434795e+01
6.050000000000000000e+02,7.100000000000000000e+01,6.048966853934645371e+01
6.060000000000000000e+02,7.200000000000000000e+01,5.670978751503130155e+01
6.070000000000000000e+02,7.000000000000000000e+01,6.244997998398397954e+01
6.080000000000000000e+02,7.100000000000000000e+01,6.048966853934645371e+01
6.090000000000000000e+02,7.200000000000000000e+01,5.844655678480982886e+01
6.100000000000000000e+02,6.900000000000000000e+01,6.433506042586732576e+01
6.110000000000000000e+02,7.000000000000000000e+01,6.244997998398397954e+01
6.120000000000000000e+02,7.000000000000000000e+01,6.244997998398397954e+01
6.130000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
6.140000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
6.150000000000000000e+02,7.100000000000000000e+01,5.881326381013045079e+01
6.160000000000000000e+02,7.000000000000000000e+01,6.244997998398397954e+01
6.170000000000000000e+02,6.800000000000000000e+01,6.305553108173778298e+01
6.180000000000000000e+02,6.400000000000000000e+01,6.711184694225006808e+01
6.190000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
6.200000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
6.210000000000000000e+02,7.300000000000000000e+01,5.450688029964657488e+01
6.220000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
6.230000000000000000e+02,6.700000000000000000e+01,6.641535966928131529e+01
6.240000000000000000e+02,7.300000000000000000e+01,5.631163290120434795e+01
6.250000000000000000e+02,7.200000000000000000e+01,5.670978751503130155e+01
6.260000000000000000e+02,7.100000000000000000e+01,6.048966853934645371e+01
6.270000000000000000e+02,6.500000000000000000e+01,6.837397165588672010e+01
6.280000000000000000e+02,7.100000000000000000e+01,6.048966853934645371e+01
6.290000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
6.300000000000000000e+02,6.500000000000000000e+01,6.837397165588672010e+01
6.310000000000000000e+02,7.100000000000000000e+01,5.881326381013045079e+01
6.320000000000000000e+02,7.400000000000000000e+01,5.589275444992848207e+01
6.330000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
6.340000000000000000e+02,7.400000000000000000e+01,5.589275444992848207e+01
6.350000000000000000e+02,7.500000000000000000e+01,5.172040216394299961e+01
6.360000000000000000e+02,7.000000000000000000e+01,6.244997998398397954e+01
6.370000000000000000e+02,7.100000000000000000e+01,6.212084996198941411e+01
6.380000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
6.390000000000000000e+02,7.200000000000000000e+01,5.844655678480982886e+01
6.400000000000000000e+02,7.400000000000000000e+01,5.589275444992848207e+01
6.410000000000000000e+02,7.400000000000000000e+01,5.589275444992848207e+01
6.420000000000000000e+02,7.000000000000000000e+01,6.082762530298219872e+01
6.430000000000000000e+02,7.500000000000000000e+01,5.172040216394299961e+01
6.440000000000000000e+02,7.300000000000000000e+01,5.631163290120434795e+01
6.450000000000000000e+02,7.400000000000000000e+01,5.589275444992848207e+01
6.460000000000000000e+02,7.300000000000000000e+01,5.450688029964657488e+01
6.470000000000000000e+02,7.500000000000000000e+01,5.361902647381803888e+01
6.480000000000000000e+02,7.100000000000000000e+01,6.212084996198941411e+01
6.490000000000000000e+02,6.700000000000000000e+01,6.489221833163048814e+01
6.500000000000000000e+02,7.300000000000000000e+01,5.806031346797914239e+01
6.510000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
6.520000000000000000e+02,6.900000000000000000e+01,6.276145313805282200e+01
6.530000000000000000e+02,7.300000000000000000e+01,5.631163290120434795e+01
6.540000000000000000e+02,7.500000000000000000e+01,5.361902647381803888e+01
6.550000000000000000e+02,7.600000000000000000e+01,5.122499389946278825e+01
6.560000000000000000e+02,7.300000000000000000e+01,5.806031346797914239e+01
6.570000000000000000e+02,7.300000000000000000e+01,5.631163290120434795e+01
6.580000000000000000e+02,7.600000000000000000e+01,5.122499389946278825e+01
6.590000000000000000e+02,7.400000000000000000e+01,5.589275444992848207e+01
6.600000000000000000e+02,7.600000000000000000e+01,5.122499389946278825e+01
6.610000000000000000e+02,7.400000000000000000e+01,5.589275444992848207e+01
6.620000000000000000e+02,7.200000000000000000e+01,5.844655678480982886e+01
6.630000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
6.640000000000000000e+02,7.400000000000000000e+01,5.407402333838309971e+01
6.650000000000000000e+02,7.900000000000000000e+01,4.311612227462019575e+01
